HAT-P-27 b,Transit,3.03957700000,11.43000000,197.05000000
HAT-P-28 b,Transit,3.25721500000,13.58500000,198.95300000
HAT-P-29 b,Transit,5.72319000000,13.11453000,279.69040000
HAT-P-3 b,Transit,2.89970000000,10.53646000,206.58950000
HAT-P-30 b,Transit,2.81060000000,16.14096000,263.79890000
HAT-P-31 b,Transit,5.00542000000,12.21781000,721.47410000
HAT-P-32 b,Transit,2.15000820000,22.19382000,216.12440000
HAT-P-33 b,Transit,3.47447000000,20.73665000,292.40360000
HAT-P-34 b,Transit,5.45265400000,13.41717300,1058.37390000
HAT-P-35 b,Transit,3.64670600000,14.93038800,335.62848000
HAT-P-36 b,Transit,1.32734683000,14.31389300,587.41340600
HAT-P-37 b,Transit,2.79743600000,13.20400000,371.52800000
HAT-P-38 b,Transit,4.64038200000,9.24700000,84.85700000
HAT-P-39 b,Transit,3.54387000000,17.60900000,190.37200000
HAT-P-4 b,Transit,3.05653600000,14.28000000,213.25500000
HAT-P-40 b,Transit,4.45724000000,17.03768000,152.55840000
HAT-P-41 b,Transit,2.69405000000,22.97845000,378.21770000
HAT-P-42 b,Transit,4.64187800000,14.34800000,331.80100000
HAT-P-44 b,Transit,4.30121900000,13.92200000,111.87100000
HAT-P-45 b,Transit,3.12899200000,15.98400000,283.49200000
HAT-P-46 b,Transit,4.46312900000,14.39200000,156.68400000
HAT-P-49 b,Transit,2.69155000000,17.82231000,699.22600000
HAT-P-5 b,Transit,2.78849000000,13.56289000,311.47340000
HAT-P-50 b,Transit,3.12201090000,14.43719200,429.07050000
HAT-P-51 b,Transit,4.21802091000,13.50682174,97.57332095
HAT-P-52 b,Transit,2.75359530000,11.30988100,259.98494000
HAT-P-53 b,Transit,1.96162410000,14.77346200,471.65972000
HAT-P-54 b,Transit,3.79984700000,10.58129600,241.55080000
HAT-P-55 b,Transit,3.58523130000,14.84069045,189.42573057
HAT-P-56 b,Transit,2.79083000000,16.92559000,734.18730000
HAT-P-57 b,Transit,2.46530000000,19.50366000,448.14030000
HAT-P-58 b,Transit,4.01383790000,14.93036229,118.23216740
HAT-P-59 b,Transit,4.14197710000,12.58768533,489.45574678
HAT-P-6 b,Transit,3.85298000000,16.58932000,419.53560000
HAT-P-60 b,Transit,4.79478130000,18.28184752,182.43350562
HAT-P-61 b,Transit,1.90231289000,10.07687365,335.94462620
HAT-P-62 b,Transit,2.64532350000,12.02723629,241.86741773
HAT-P-63 b,Transit,3.37772800000,12.54284940,195.14664190
HAT-P-64 b,Transit,4.00723200000,19.08889413,184.34047606
HAT-P-65 b,Transit,2.60544751000,18.05766791,176.07693748
HAT-P-66 b,Transit,2.97208600000,17.82231000,248.86089000
HAT-P-67 b,Transit,4.81010690000,23.98721870,143.02278315
HAT-P-68 b,Transit,2.29840551000,12.01604800,230.10892000
HAT-P-69 b,Transit,4.78694910000,18.78628400,1137.83140000
HAT-P-7 b,Transit,2.20474000000,16.92559000,584.80720000
HAT-P-70 b,Transit,2.74432452000,20.96083000,2154.88740000
HAT-P-8 b,Transit,3.07634000000,15.69260000,406.82240000
HAT-P-9 b,Transit,3.92281072000,15.61413700,238.05467000
HATS-1 b,Transit,3.44645900000,14.59400000,589.55000000
HATS-10 b,Transit,3.31284600000,10.86152100,167.17858000
HATS-13 b,Transit,3.04404990000,13.58530800,172.58169000
HATS-14 b,Transit,2.76676410000,11.64615100,340.39593000
HATS-15 b,Transit,1.74748753000,12.38594500,689.69110000
HATS-16 b,Transit,2.68650200000,14.57170000,1039.30410000
HATS-17 b,Transit,16.25461100000,8.70939300,425.25654000
HATS-18 b,Transit,0.83784000000,14.89676100,629.14448500
HATS-2 b,Transit,1.35413379000,12.57647635,435.42491759
HATS-22 b,Transit,4.72281240000,10.68217700,870.85420000
HATS-23 b,Transit,2.16051560000,20.84874000,467.21010000
HATS-24 b,Transit,1.34849780000,15.63655500,718.29580000
HATS-25 b,Transit,4.29864320000,14.12334000,194.82979000
HATS-26 b,Transit,3.30238810000,19.61575000,206.58950000
HATS-27 b,Transit,4.63703800000,16.81350000,168.44990000
HATS-28 b,Transit,3.18107810000,13.38354600,213.58176000
HATS-29 b,Transit,4.60587490000,14.02245900,207.54299000
HATS-3 b,Transit,3.54785100000,15.48000000,340.38200000
HATS-30 b,Transit,3.17435160000,13.17057500,224.38798000
HATS-31 b,Transit,3.37796000000,18.38276000,279.69040000
HATS-32 b,Transit,2.81265480000,14.00004100,292.40360000
HATS-33 b,Transit,2.54955510000,13.78707000,378.85336000
HATS-34 b,Transit,2.10616070000,16.02887000,299.07803000
HATS-35 b,Transit,1.82099930000,16.40997600,388.38826000
HATS-37 A b,Transit,4.33153660000,6.79265400,31.46517000
HATS-38 b,Transit,4.37502100000,6.88232600,23.51942000
HATS-39 b,Transit,4.57763480000,17.59813000,200.23290000
HATS-4 b,Transit,2.51672900000,11.43300000,420.47100000
HATS-40 b,Transit,3.26427360000,17.71022000,505.34970000
HATS-41 b,Transit,4.19364900000,14.90797000,3082.95100000
HATS-42 b,Transit,2.29210200000,15.69260000,597.52040000
HATS-43 b,Transit,4.38884970000,13.22662000,82.95363000
HATS-44 b,Transit,2.74390040000,11.96000300,177.98480000
HATS-45 b,Transit,4.18762440000,14.41477400,222.48100000
HATS-46 b,Transit,4.74237290000,10.12172700,54.98459000
HATS-47 b,Transit,3.92280380000,12.52045300,117.27927000
HATS-48 A b,Transit,3.13166660000,8.96720000,77.23269000
HATS-49 b,Transit,4.14804670000,8.57488500,112.19399000
HATS-5 b,Transit,4.76338700000,10.22300000,75.32300000
HATS-50 b,Transit,3.82970150000,12.66617000,123.95370000
HATS-51 b,Transit,3.34887020000,15.80469000,244.09344000
HATS-52 b,Transit,1.36665436000,15.49083800,711.93920000
HATS-53 b,Transit,3.85377680000,15.02006000,189.10885000
HATS-54 b,Transit,2.54417650000,11.37711541,239.32479047
HATS-55 b,Transit,4.20420010000,14.02245900,292.72143000
HATS-56 b,Transit,4.32479900000,18.92079200,191.33366000
HATS-57 b,Transit,2.35062100000,12.76705100,1000.21101000
HATS-58 A b,Transit,4.21808960000,12.27385500,327.36490000
HATS-59 b,Transit,5.41608100000,12.62133400,256.17098000
HATS-6 b,Transit,3.32527250000,11.18658200,101.38777000
HATS-60 b,Transit,3.56082900000,12.92397700,210.40346000
HATS-61 b,Transit,7.81795300000,13.39475500,1080.62200000
HATS-62 b,Transit,3.27688370000,11.82549500,56.89157000
HATS-63 b,Transit,3.05665270000,13.52926300,305.11680000
HATS-64 b,Transit,4.90889700000,18.81991100,305.11680000
HATS-65 b,Transit,3.10516100000,16.82470900,260.93843000
HATS-66 b,Transit,3.14143910000,15.81589900,1694.03390000
HATS-67 b,Transit,1.60917880000,18.88716500,460.85350000
HATS-68 b,Transit,3.58622020000,13.80948800,410.00070000
HATS-69 b,Transit,2.22525770000,10.59250500,183.38791000
HATS-7 b,Transit,3.18531500000,6.31066700,38.13960000
HATS-70 b,Transit,1.88823780000,15.51325600,4100.00700000
HATS-71 b,Transit,3.79552020000,11.47801600,117.59710000
HATS-72 b,Transit,7.32794740000,8.09738160,39.85588200
HATS-74 A b,Transit,1.73185606000,11.56766808,464.02947422
HATS-75 b,Transit,2.78865560000,9.90873894,156.05374784
HATS-76 b,Transit,1.94164230000,12.09449018,835.57088200
HATS-77 b,Transit,3.08762620000,13.05846252,436.69623122
HATS-8 b,Transit,3.58389300000,9.78545700,43.86054000
HD 106315 b,Transit,9.55237000000,2.44000000,12.60000000
HD 106315 c,Transit,21.05704000000,4.35000000,15.20000000
HD 110067 b,Transit,9.11367800000,2.20000000,5.69000000
HD 110067 c,Transit,13.67369400000,2.38800000,6.30000000
HD 110067 d,Transit,20.51961700000,2.85200000,8.52000000
HD 110067 e,Transit,30.79309100000,1.94000000,3.90000000
HD 110067 f,Transit,41.05854000000,2.60100000,5.04000000
HD 110067 g,Transit,54.76992000000,2.60700000,8.40000000
HD 110113 b,Transit,2.54100000000,2.05000000,4.55000000
HD 114082 b,Radial Velocity,109.75000000000,11.20898070,2542.62725600
HD 118203 b,Radial Velocity,6.13497790000,12.77823800,680.15279098
HD 136352 b,Radial Velocity,11.57797000000,1.66400000,4.72000000
HD 136352 c,Radial Velocity,27.59221000000,2.91600000,11.24000000
HD 136352 d,Radial Velocity,107.24500000000,2.56200000,8.82000000
HD 137496 b,Transit,1.62116000000,1.31000000,4.04000000
HD 1397 b,Transit,11.53533000000,11.50043400,131.89945000
HD 143811 AB b,Imaging,117000.00000000000,15.69257298,1938.75328270
HD 149026 b,Radial Velocity,2.87589000000,8.29466000,120.77540000
HD 152843 b,Transit,11.62071000000,3.05000000,9.82000000
HD 152843 c,Transit,19.50210400000,5.94000000,9.67000000
